A1,A2,A3,A4,A5,A6,R
23.940325239496907,56.842826253465695,83.4596088797188,76.6035697437758,48.65626491404682,55.307654937518336,351.9594441777581
5.905857154456518,8.62532444965206,86.33996985406765,58.25539232900121,35.93417408920647,19.3022960737244,141.66470652044694
82.99986115254494,65.77162899186956,63.25455398834448,89.70568363168174,17.402027079857874,95.67568650830918,428.89059184056805
86.21384812817371,83.58289429797871,70.51939989808919,9.328345577310271,83.1445332794133,35.53580519736643,462.35251996374643
14.366173514274017,99.11073867288371,37.35925476086231,5.260159149284416,53.70440433855887,80.26544583710523,166.67282544870312
87.4128971909029,69.6874826227584,78.0355153558219,91.9978534578346,55.992131812984006,57.39052132533442,491.6565467226339
45.840198500749196,40.56790414084354,83.15572323553944,77.7576872835562,28.205999337944686,10.559337980048177,175.25957410367366
52.6371479901513,61.211520183847156,84.78265141886561,29.595626665114416,53.53434505904742,6.140725364528188,428.3321499414079
31.431011476684745,96.47875776152283,63.949703825729834,23.234897107091967,85.98218612510115,73.05914411816123,302.40149208176626
78.0067007409027,78.5555046927729,46.199320722052484,96.10185656390878,23.157840413515274,62.94633507643174,356.7143743794404
62.33516901519375,86.99653600092482,30.811851592367923,57.28104749024393,15.604466860986355,24.36525089083834,263.6794031112721
30.046397834560423,20.56504173333501,3.4408312771759153,97.454686916513,31.535791195658767,1.0534122355854048,216.98442766998713
62.58372964521968,76.65604008948273,56.811523836755484,59.31624542585311,31.841829740574724,21.578022006262298,355.29965754169336
46.58669013259231,96.57707196879599,67.8048164898992,96.80544504309547,51.11366499073235,1.6697888510277092,353.783583046128
78.82657126712643,80.80783767064794,65.4076745398818,65.6039651278903,35.27835430726511,34.4196141508048,425.99328905740236
22.657183349005518,63.9978771262372,47.37142666671528,41.895348576175984,0.2553010757647689,74.53325805543687,222.44295170601728
75.77435783896638,49.750696920427615,24.624698794423626,79.10516564500544,54.80097390582007,6.431590203313686,196.57101302408495
83.37180184821271,98.48501812780582,63.12078016788835,49.31133951678682,66.29429488943796,21.08427509766161,429.352235208141
72.74437647561015,94.59727931014031,60.379284986209115,16.800858251689675,43.46224550243494,60.43570631659507,393.1884386407573
18.167717469526355,71.94987356383322,6.966021040755399,93.83577678218091,3.7239517383570786,41.92474348509143,69.80036731645978
2.5571362243098195,77.99016467605114,95.93766430420135,94.50445254523808,84.64857015498191,68.1522679090925,342.1746656254793
94.99851354512909,8.617009351472438,21.191123116867672,41.436748138082905,34.622343497715256,0.8889122588412901,107.10913672456648
41.70650722578001,48.74230232349059,49.9708945559362,75.4547937801253,73.78526978688683,25.45252857986068,202.55927641107138
89.19536393516198,31.271082313785037,27.7083466506318,51.65278256555378,85.14736056901975,15.571938946986775,162.90871752942138
50.27686799711789,52.3080222132696,23.03913023068187,82.12532214942169,70.98558407199059,93.17855766479738,206.32912580018126
49.698196373187855,98.591555263201,6.351062651827622,59.20775919390685,70.54983305061779,48.55629085001287,146.4742102143663
71.50657978994707,98.69774870061472,71.57406278364485,90.70430155047407,72.101474561699,78.79612759518909,429.2756692176246
85.22219460234138,70.12005381022483,14.093410791737536,25.648899403042247,91.64113970471696,24.845569925239865,262.3824242769348
74.19786855443589,16.031632679006947,9.54206239677211,94.59560022076383,19.559907533828735,46.35312122365608,202.88313571520777
84.6632066282897,17.92464954724563,51.63905047051688,29.632678494221555,28.014990958740583,99.15995747473306,78.87585065956151
76.34893105230213,61.38430582148908,90.95876913593463,37.05904359847444,70.16908009852443,51.298020930078756,509.2280196065266
89.65893961094713,33.41997124864851,20.247065559079214,39.19058854997881,7.561343325463843,41.76701141283847,83.67411742778232
65.43494559153255,0.905007451474471,11.289198438519177,73.75390681131483,54.75479625581351,2.6701247139645723,185.8361710016991
12.711068569708427,54.07150490715408,69.96381547624327,80.88869676379237,97.92368918637005,3.4159947037369687,276.6510255911225
29.690364659326452,8.40437782896335,22.505715079718193,33.46860327132901,4.037998150136235,58.00504590487936,69.76380524775338
41.636737550143174,57.85703536507542,20.605374895702898,89.2519585549429,3.5392559351203667,58.71357409007951,176.21065601031808
35.5457287036121,65.6812349150799,85.18946584811856,99.71419553357545,76.5902873775691,56.00621726211209,387.0274522274452
90.3561184826086,43.37767602997866,38.8859151975676,85.15628007504988,61.764916690968874,12.923111742536397,213.54800183377796
29.047936651604054,78.81967285937223,81.54920802431997,37.12886330165004,8.004954547628696,88.61506025150945,358.04206971413
47.13604248063872,30.405453856818998,79.0131971648198,94.09840112173718,13.329893947935044,89.68946605271495,197.52772800702888
3.643771752163505,52.51886636246213,85.59468551133736,34.78502597199562,5.596910639861963,7.5695359278816206,308.6908286700895
34.39800726183353,79.42400615624922,39.87316653826881,74.33561563837506,75.9696544466546,96.58557475797687,225.55110103852465
63.13219806280787,89.22498056709314,30.940034471733867,33.51028140994449,39.99563829918772,50.87285186671866,266.12061580808825
29.062051003054023,39.36341013636767,59.6013064815587,80.8444683706845,75.58360966127164,91.6468008697498,214.59746350425914
16.89176818194561,1.4166427489799904,32.82594739834705,46.22795994461243,33.921086051154504,61.80109292394145,116.20068012503302
99.13641595219728,90.24973190033671,57.88932845360394,43.879527595044635,86.62256467011173,47.203386572982055,450.453689468107
74.66524081858616,43.85243444767549,8.937654086002434,69.09248413447318,19.23320322032541,57.16060338726172,151.64821052317416
90.87605018748552,51.88441181437855,47.801461349420194,90.62040484063124,2.650166205855453,27.3410365344109,394.4952401916845
60.23428094189542,87.92091063472549,3.458985834844275,16.839429484236156,26.021595354797398,82.46294616745617,162.69215277669352
51.321377796061974,80.93813945289395,72.17540207083508,84.97721971607484,99.1357870306161,62.21407514729444,380.91735173807774
37.24293983420528,72.44068496691514,50.54114213264076,98.28951651334515,82.052549825899,69.51734560373181,270.00134704975585
93.3920413582973,76.98836007567054,74.85880716729497,4.081700261857158,63.524659887985315,16.205209382708574,495.48592848127566
36.2293339014806,74.34013413618983,16.978008812738054,77.34047991541937,37.31649709891648,86.64749795986178,149.99636559828468
4.948544087098572,63.04915672889202,94.08294841719518,10.323224634472727,52.4943153024299,7.570462555479507,341.66167967792956
89.60076223059174,48.603335369969955,39.36820529354529,41.05015416157827,86.71970382805404,43.32170893257551,142.80410100279437
69.3480383140625,98.03672767823245,64.2009399407927,14.996023542155113,93.04465031940912,44.72733040677437,398.0733855779307
20.838276101538522,89.70084898747844,18.407263318739986,19.558736641676266,44.1398346219535,79.44231613721064,116.52111186943625
3.0088328295542754,17.383224674048925,32.81876319623238,63.705929180120116,72.68225692700143,98.73880293726702,178.28943820914122
95.6425000597841,66.43101476888383,52.19167819174303,72.61763846478748,23.11571971546995,34.87240472786285,421.77712382056086
25.361364429300814,83.6562500690677,43.02304384077554,4.6419405041254524,64.44790380657355,32.81535646617096,213.98406451596645
26.033250084903425,78.67945137710034,81.52979933577433,74.38698784331602,3.36755667480656,56.98485303451144,350.4374228874687
58.301769934776345,61.560862840549426,94.96033336262096,28.650060660205668,4.89937667259579,57.80164995562549,478.1155916061142
23.591336947515263,78.06147689046051,83.24286809973069,91.93319896392211,8.144445874615869,63.100768749134225,350.32838071784556
5.877397136825769,11.095436135562675,87.4484798617332,94.75375271914906,87.40010070919084,77.63405688569962,250.6875759347317
25.08167490080616,84.7442011878406,82.30273759234483,63.50276224773799,85.07199924747138,30.641421588741167,350.7637688252223
90.42193736739958,18.902264249213918,48.60137544830154,76.3474954587919,49.17732148116406,30.649842982701546,187.11911595439864
62.6225953581808,19.952086416866965,60.39111418756603,40.16776016055839,72.72356110194306,40.64977397998201,131.24201309247692
18.721070081245216,60.998351514974466,94.62417787319056,81.74687711241889,18.60187722210448,21.39820209900445,377.98729775928
21.367110046076686,57.74177940661892,17.07846273658159,58.833256174591476,46.56428797142659,50.044821060289635,113.19239469322727
21.02788789183717,10.091329433608976,7.986930308928308,18.1107740533741,49.00483604793635,73.24797925454295,70.52493334030365
20.3375443425332,80.58907161515324,90.30894294056412,65.86619607211087,71.21820928196708,14.553860759907822,366.92516114830744
46.8605404642349,67.57999513682786,0.11021453219107746,79.95809846908753,97.08461114998362,14.606407492485785,117.53710202325603
66.60585654789564,1.1628396815462239,65.24109245864652,8.749995723170334,41.184074485715115,27.724982873384306,46.32884358634125
14.502914754450236,14.108491819592729,19.497289656570082,52.58371287928251,7.571428063364749,40.957727687124134,110.46742540292034
69.43764949108683,87.36792679475236,94.73219876874771,58.18850815978499,69.17666517696588,81.75398173835838,505.15681941833407
95.99239520206378,33.18766902169516,83.9229643677762,26.63510632027227,41.304278170402206,71.2000434626028,82.18320735982608
59.318702429318215,99.32084685442418,20.867609220491858,14.977627792522352,80.19595943244263,93.067002978224,221.33338834501706
76.1170292465131,69.91671825875565,54.840194029914336,22.94344275054645,31.238797878308134,39.90341492452802,382.2332522209829
36.95865016897974,15.379326152811345,24.9245157916852,94.73229219380869,90.22736182853745,69.6822252597004,252.6237376675936
52.557752006985005,41.23269702887762,33.59119532963257,26.409658024729744,70.14279933070381,37.13155303671629,101.91927558095216
79.41715907656214,89.67865958223508,43.02301480240519,69.20117439263758,91.15197300133556,28.330939431007764,349.12344949982355
44.79953671852376,15.385059966049718,42.31066473971371,24.32829332533595,24.849425211917563,24.364190883029423,66.05118429901418
54.42380477708382,45.83493031124321,66.45551503627185,75.4209017162618,27.996662597853028,97.15038265054055,170.43946725102072
51.798668501048326,26.476905242449167,57.58445513363437,37.98877430953517,34.9262234105434,18.82657689468075,100.4259050064507
39.76357265248295,70.55715956162196,99.29890997155468,83.35617001422769,41.079493256227664,64.46776171115545,446.95511653164874
42.63160049882171,84.93412352396342,91.97781779858295,26.72589579290896,88.48169099304934,49.1771961662949,428.5013635420946
12.275713702025392,26.867462751570258,71.4020937761458,38.94163119773185,53.90678657594563,55.77687144692509,115.61801299862564
80.46416704517382,86.65818467045206,67.47317408569089,30.798317281217123,74.56912838766209,43.024254708484996,437.3165269128527
60.56449507318937,59.4603658434544,2.2048438357484934,72.5860098099378,17.853994769801783,39.46581780591871,159.12819110809315
68.16811946701115,12.38784539917427,95.65806931154358,3.555833118154561,90.26091279856124,11.136085554102015,70.29430519530199
86.94607783624319,14.439427765693368,80.0821845447719,83.21834964491484,76.71320408070305,77.18632564358691,220.1359421463218
63.77534725162941,44.439561612692344,72.17981954075545,64.31333556399896,30.954625126863377,44.48006910953786,150.2949087168023
97.4566785756546,42.25135537793191,63.02182252163541,74.85094251060616,88.11596980149449,46.96217354418278,211.38306388225845
45.69835567380969,10.51593888897816,7.534093002411102,81.18127186047921,14.835660803448059,38.3692949220644,172.74750628337208
33.92277476359755,96.09484489348367,19.43035874652367,36.40291297079589,34.640931088472236,76.21630747108354,152.81319252182672
11.258857354907514,93.66611201814415,52.680486700213045,67.80956606467514,86.65933635387591,3.0156183372332612,212.52884683801443
79.14507466798582,78.41339772993963,12.727364208869762,16.17301720296167,75.09141827018048,27.853253539592828,242.4084614010087
67.55464595345917,23.751384277440224,36.27889688411282,49.58391756911337,12.128720040185215,11.682406539823331,107.65793916635639
65.17361421694814,25.288381151086192,90.12466506378333,49.869762787728625,25.979072844557017,85.36544209723955,117.92487656664716
21.058179272807507,88.91413252142351,10.516313803624532,23.27043604258008,12.132699016342563,76.39968015310117,89.45254649470463
35.452203725381956,52.63067800423038,64.6014387504617,55.50141267696799,24.675282284157362,82.63909575649556,314.73554494007084
91.57857953108028,75.56735570548258,4.544405825063036,99.43666742188269,95.97211133077785,26.849012771179424,244.85186921542132
54.28618247036208,19.02624335484471,79.57403660619705,9.698070482428644,8.99298068046509,20.717396231124173,25.69122744118285
67.33206037253841,62.316909694747224,8.4740758706645,79.18396317981663,34.440015992742964,0.5449612698174677,197.98941647867179
21.638282728964576,87.9229600407936,18.122712438448573,68.18248752646876,53.137190932667025,7.235630432378814,117.52520035698146
80.8540314504621,56.997929457821485,56.67392372520642,75.80835351852743,67.23549124034274,31.83443684891537,400.49381166437774
37.68309182382832,96.5532125897953,62.875703938763074,88.12580219570332,27.01343114177276,44.575068336144476,314.2726933452416
20.3494789733651,76.65146816734072,46.795356225101784,47.96392936769826,64.67858364480577,53.50488221339188,214.65744422126897
69.85147964568613,60.5685914871332,28.764445830863274,52.01896406512336,94.80889780699678,79.98936913104723,275.30425952223675
97.81640923775254,27.78697983695617,20.497843427404504,63.73493633951103,61.057360552055826,97.93668765098339,170.21002506546114
5.272070920172222,61.8202151651347,78.85191291716093,81.46008815284918,39.56215941696675,15.039334689505246,289.1618725104938
73.89052353927029,48.67069949841364,43.27363580055611,64.72968939672725,46.17629360706936,4.754801553562038,161.78278431840306
23.567660339816587,82.050202062757,93.29941230001297,64.90256859506844,93.11277472022255,52.62883046865628,385.46709389958687
89.8474959210178,26.649622973341426,54.07198180306669,45.89152762529811,42.78841725851188,8.829030247608415,121.73494733155454
98.89023365872977,57.466753246024126,93.27540160333494,5.9282533410876965,65.37317032723479,37.76678232455078,573.6894897584967
79.56254353589111,1.6652159478217299,10.598727027028488,10.179005912282014,10.582094168734123,96.24202420530636,27.765477742677913
35.87903153194172,38.25749885777363,25.223238117166325,28.004561206862345,3.290756759623903,22.88713969584897,58.31265214546142
28.465266937704612,12.130578234100998,33.21792825426834,97.59961485303035,2.256433650439116,76.48853797010953,196.77873326136807
61.90191699693385,43.052628992211716,86.3929493458433,47.953922037235266,68.16915216204187,60.14074999643986,143.62625058789985
12.640976492118405,31.239310913966477,49.30787367148714,25.288262137581263,53.95765078187822,26.688991030981267,88.34687982247728
37.491015148593355,1.1814973149129715,19.905526518256423,53.50848435367003,0.1930894748465306,91.53012346271079,107.15213133973262
89.21805883456744,80.54382620586544,60.72475501399263,9.403877741451039,20.962071728911468,17.995008516048895,435.5817896353928
8.309454461636312,75.27330699951808,26.856400888979838,90.3425166741328,41.0524099149411,73.09007915040476,114.77103926552022
19.044186143818187,93.28542159205718,99.70291586435842,70.5744608624335,69.97961265786377,35.63401456256299,396.57067088479994
5.286759813619146,53.33460291273653,34.07812707762001,80.86952538028476,9.486284511712705,31.52430938263916,132.49034430571788
84.39243525459699,32.47795005042704,3.0714886626101223,52.45294884443924,11.81495468218261,52.184618037149235,113.17636596640631
4.736262995331353,92.893284054617,19.170543415230767,60.86057174466971,70.36966034079151,10.789944461819701,78.93755944163607
18.05172588581756,48.14143464409326,21.09291544595242,7.653345553120117,2.361860003734151,8.693946897628646,16.95999310885414
87.31865984214112,90.13087549383152,29.269952322457716,30.584870678718033,5.6396054374909355,22.07918375933956,320.7414827339548
85.64418250475117,84.35152505269198,85.52970986868407,26.91850642883026,56.01939896752942,0.1426890190666774,513.4644408022721
83.6416285855552,34.13185942792944,36.76719542664839,74.69322570023728,84.91009868330937,63.47915028110997,208.82352047879112
60.375386996530835,19.915241609562894,91.72156114346032,5.828069218256227,3.6070755304942526,50.53312745222147,14.18109130785843
65.08623309897187,90.4608890205809,53.79769322928083,9.45942504427012,45.04953998641561,25.29810442705749,351.00750904991264
98.66173922083146,46.50292006282282,1.5056427742540124,58.68707181345078,86.71919849997695,98.5199228026602,178.07758257688542
31.12654222559562,39.23567844035348,77.81490101592294,67.26424970262674,21.296071298486464,43.62823647569528,149.435749314194
66.19238253143322,54.960900494434654,47.738809062255996,1.442713358364578,12.197055763267617,97.02302717161525,332.566788046479
58.95977502099594,70.69554477933488,62.92182435915873,26.351246336664534,27.661540983190346,8.172218342968208,367.6258228095454
76.97151104975718,14.298912159896238,16.981139030647252,34.558897129871404,94.01079172754478,59.65653737589546,134.92534846902416
17.689985810889674,15.972400060338654,5.873583217328204,38.90300226323946,61.425764767860144,70.69280905926286,120.80403986398102
92.7500926599247,88.49077972005796,4.576037023945744,62.735113181387234,85.33110802039661,63.0769316667165,247.89136123362186
7.609115578468617,62.3532157978479,1.7772584686708837,2.3811174489328457,5.448486957859677,37.65177864665916,25.243193586519634
86.99436517982585,43.74646110263378,75.9129037488674,91.18829109488885,50.934239602731616,37.49858752527646,218.03054991168983
65.29503069511358,70.77989926498846,62.50354924326417,57.84269321554058,22.827261373387653,64.68644431597025,381.9999990892086
6.151699244991993,53.3080773773939,29.08418239100169,37.9233055679736,49.321921024331274,47.64403442857782,117.1738864809859
77.29690020003045,78.66458124186408,0.6880465687840287,84.59058855229765,81.10519611878874,1.5292279619624871,195.65041349082023
61.46275787438654,8.092053090169149,37.449343783693436,97.99978589157597,85.05132809354274,83.29094299367188,255.53550144863186
69.10412392342755,33.30536013710612,63.93821992302379,93.03431103689454,7.783361842154957,63.807536361331685,191.51697536329755
56.93211234341115,89.64405397023128,55.79416351710643,89.26000008941473,54.758278108172796,42.34735783962491,337.6098531684004
81.89572367156399,60.26956208332819,57.475476563036096,97.03288554270796,65.31837838696842,32.86842999008541,405.90347714953634
3.3078025055012783,56.89293730160999,0.8244310640804553,99.31450988524718,45.22024038011251,0.031227810461265104,11.15501498803479
17.2429360427504,27.068624983325375,18.929951562591096,73.26060218112033,42.0865155469178,6.354495706974661,175.98176524508312
84.03355144362767,40.084403630305786,65.65900603427079,40.78944097106895,48.54400172577549,15.249818744832355,115.55968315018075
19.488538778748566,15.280702650001988,6.368958241608524,88.28105863546823,85.9714090772756,40.71440201319292,236.74210362502936
27.12570367587289,24.044698264970478,98.78792786138263,5.921129783100254,38.17610865493618,29.66911969988777,38.56553562465583
76.95215668239722,63.984197913551064,29.878320306923467,94.03447208412416,59.28327024657588,42.16363524340804,296.9545127802252
96.79015804202452,38.569083361525834,70.63703297543866,92.54103571723246,99.9224766225892,66.23287045755383,255.02780507027734
56.41168285954332,93.9473713510017,98.12906638912023,59.33772754553808,67.64328285287365,74.81795941465465,484.4809395107791
50.33290292357603,56.24947038789706,65.43137937397657,51.325763471727214,34.5268616154989,32.035408846032695,354.84208511785806
40.48659913896843,65.47626295144475,64.35027075113818,18.766191288540824,11.26758676798455,63.80414897281388,326.4424454764047
9.531025471514521,27.450030511629542,72.47548406428659,78.89413095628719,42.59615304113337,75.47203870829985,187.60556904136772
14.599898587912374,63.1551914982041,40.99211264638949,80.93083519790501,24.761139734021896,77.109616639472,179.97214073214414
71.1193250900243,58.40921907431241,9.26921977474776,52.91520851480351,68.77373046643854,39.48513370896958,210.24058193667793
49.120986002720166,37.92109052926419,9.101463864327265,45.68376666398692,11.082407616404987,72.76453406210786,99.12521865945733
28.410999486368205,61.591097714230656,89.05396563924145,73.84830302644077,20.050407865664855,91.4937826661107,382.7163784532656
43.09274803437677,70.9950285793789,77.04564247091295,34.17974479892334,36.7657255127691,97.65713260429717,377.39161873413724
95.30908351169755,77.42844318817367,47.43439337472765,43.267888290206415,82.96578705172064,96.23923563882276,404.29308559079067
38.621821017729694,55.15121851382393,43.70824012852358,36.990870854611956,38.788859933726016,20.864853352641333,249.53339299415677
15.078649673316246,83.49460793243027,66.64707344662384,70.93353566525231,46.191098769763606,30.29801716726911,270.96138124647405
79.56175981686235,16.635942667821023,93.6441883482307,33.61608103715075,98.64917015916113,77.8410785081733,136.28658118571428
99.23805025239736,70.91066591899946,81.8478318339379,61.846865964278244,88.59788810983312,16.40905221746236,534.562537049776
74.54468419535716,25.75576448055067,95.91953966206503,31.74668918549206,66.26245422461025,92.12919709242894,109.8770963282113
76.79075699719904,78.43888790421613,21.465593495230884,90.49467691017483,18.405236210055964,82.03068630280706,267.1064697263057
32.717719563299056,65.73647479264972,94.47470465619121,16.54368079195634,65.22445476607678,28.48278848625878,412.4557652049169
40.7576264397552,32.23311574901957,23.221216639877596,22.30932008684664,46.36140001753708,19.6880590370638,77.07162018596924
70.71633227651752,47.91126953850346,65.83817362319608,88.95206300344968,81.77566001475604,15.35272687117153,235.14708801722858
57.58273170730589,43.611175915303804,78.83563289302118,92.08452745674023,45.154122485902825,46.6907520666995,215.77694065361243
41.457451695079286,76.62862454554184,79.88102352992367,7.722029531515496,32.48594242268285,55.659085213768186,383.227211592431
55.47413158874832,68.48394147980194,93.7523282966324,95.66685212128519,88.35709068116826,28.69522082345729,466.81847801008416
9.261021283476357,79.47742669804246,31.0408132500691,32.326316250991994,20.226234017530842,22.597671699829093,131.79539958393275
30.10429871703736,30.220254004003134,3.3750657416475316,94.69995779702455,75.20832533880184,45.35600833276696,242.0457433312104
91.60948561649563,27.508927236143766,11.056720621686312,93.35756442468445,24.420341328448536,11.938150588147945,203.8093677792829
0.3331328198442285,52.74636823361718,64.3724345418418,74.53099808654278,32.379547294806386,36.954322125418194,226.13635294605686
5.530359495935411,76.09208141802903,69.74608412746267,93.25912413238375,29.87067377752871,93.85265996007183,257.9371931859579
12.729837115885378,42.573199778705984,38.52668400746131,32.595399679496175,40.63388672033707,78.41202500259307,93.6345200632283
96.13796996548479,59.87096775536137,57.71577257170814,63.38720172191879,78.62750459497457,75.77090602957041,442.35012891469046
31.65815446121325,97.21412274117604,7.405025740025639,8.678313880367028,62.88250885948111,81.4936675350881,105.06297624312288
86.29611429764412,74.9998640297634,64.14011340992745,73.42180396502474,31.422180562946554,53.08974896972507,440.2306826788564
61.55278170688007,3.100611677868892,98.80738107526386,99.40813081956898,50.6391170660898,27.26869294218194,234.2636435854008
69.66421236457869,78.41373871371448,53.85035559611514,6.038488056180025,49.11039108915137,86.77228966410038,362.6367754978497
29.75307776675865,18.62257282896116,70.49532816282247,27.16942061675327,78.23446696732522,79.05051793538694,109.1029681106342
74.5653385977736,27.348848380065693,70.96894515882532,73.52240868183148,50.372493299460665,5.953545575291153,182.3055626732854
11.873386056705016,17.314718499306203,83.13281229266678,58.329679775511615,98.39136899882148,21.048649962745316,185.53331785019827
53.16522099337686,72.66019118982634,11.18519308509044,63.650735454168604,69.59360741112135,89.6268001450239,172.0612282812587
7.17765857341689,92.479878870408,2.6699189508601173,87.2563862523669,28.873948331760012,9.864628152690369,27.288862761552636
99.37717694335434,6.6896120369250305,71.5071514064044,59.689000842619,28.396972102091777,34.316762381328445,139.25588215670226
68.78931232110061,97.68469201093824,2.576837114536634,21.05776023327961,67.91314601374884,14.732018975267325,180.99221070362975
69.70862914673097,50.52037597047948,64.93781130311463,83.74151065156346,45.72989037828802,64.35268469093864,401.5539124277286
62.80550764720646,17.582590938285424,88.38586676228839,15.312800777706359,95.9738079807073,58.04528305801308,97.80726714190783
73.94074310404609,46.41104397134925,38.01206379013071,63.965454092569615,44.70230884395959,87.93663357515133,159.22252437591095
71.49836297897627,30.413614448003457,40.9251774696314,23.263089182070328,53.16693485381585,50.241839157074885,83.74303276181175
17.083369414201144,99.03353628329576,51.49405818531309,24.302867559870467,69.5538927393765,45.65914333126974,222.9376271840987
68.77390268189096,37.30003934142082,70.42873158844948,30.020936893973836,85.2239473389712,42.49619227956551,119.6986369252275
10.473431480715355,83.84730560622027,78.77295709570944,40.404200903978015,3.176248533821213,38.446499938902214,301.88892853677146
80.92273107594225,94.10138618126652,91.38262005570401,49.30548555818015,26.438147675162792,96.9545147167589,522.1459978848196
28.18546597898789,12.523526806671981,42.608309141808,97.31168528292137,74.54267544821403,59.13092768286867,246.80324337959257
2.4348519505989374,89.1118919334174,67.5188216646833,63.050367607523825,35.34179878277117,97.38261151266092,242.4030057028889
65.09904443333419,13.790312752471035,48.864587945332474,23.240275774533536,66.19868329507533,85.91701010425933,92.81962985561981
65.26418469351974,64.27802908652129,37.79316812791568,83.93360160378954,18.125515772039535,93.11971052444821,295.43655018150423
55.01834072916346,53.401940074596375,85.7376828266051,59.4385027657998,74.64223867385408,26.97469805272048,437.62774171602643
60.41672418502794,78.8832713250502,17.48508789540154,17.46240956605709,65.91999163762726,86.12508858780079,212.23961809647525
31.165116506127287,79.14210632542853,38.71444902684984,58.6310123686262,40.9734885620235,33.22124838688975,213.41336285929268
83.09951232585003,62.791710387998165,73.73250699467955,93.70267234238499,95.04833362735047,34.674033349884816,465.81255529600355
57.16699348376796,35.85332176650022,25.119676626809817,83.93920278848104,55.61952393397728,21.061543267448556,206.81207233074616
16.905866917749268,1.361792722001487,1.8660008223052915,29.074776234417122,14.220525556360187,57.90418961692877,68.10392035828637
24.338790078332906,51.44148606716096,77.59312645418238,6.445819025801525,49.240498303798894,68.43820570853039,332.4229177854706
